,Unnamed: 0,ticker,date,type,market_cap,d1dv,d2dv,d3dv,d1_i,d1_ah,d1_all,d2_i,d2_ah,d3_i,working_capital,1d_all_z,d1_all_z
567,567,IBRX,2023-05-23,CS,1216396835.0,10332316.5638,7787034.4432,8028890.8128,0.014545,0.017921,0.032727,-0.098592,-0.011719,-0.059289,3702674000.0,0.36161241586484605,0.3631026878212215
568,568,MNOV,2023-05-23,CS,105455878.0,21400.2888,9779.800000000001,32338.8208,0.02381,0.0,0.02381,0.004651,-0.018519,-0.004717,28824500000.0,1.205036203074738,1.3026374261575548
573,573,MRK,2023-06-05,CS,313091347112.0,644787519.996,769328793.5091001,1343961327.0915,0.000973,0.00389,0.004867,-0.031176,-0.003454,-0.009304,769798000.0,0.7275583074471144,0.4352414665951931
574,574,IRWD,2023-06-14,CS,1716574438.0,20902016.114,19596932.2401,52835449.625,0.004545,0.0,0.004545,-0.00181,0.009066,-0.013477,1262000000.0,0.18024898984603208,0.12282643544449777
575,575,BMY,2023-06-16,CS,138992046650.0,1275138080.5868,712778362.9698,557953588.125,0.019729,-0.004988,0.014642,0.003038,-0.001817,-0.006221,345247000.0,1.51108912954351,1.3363021138329196
576,576,HALO,2023-06-20,CS,4552192810.0,41810785.9778,58414981.49600001,35305580.056700006,-0.012003,-0.001157,-0.013147,0.046047,-0.001384,-0.017743,1344340000.0,-0.8157731468126634,-0.7939323085412419
577,577,ZLAB,2023-06-20,ADRC,2662399385.0,26541846.231,17081904.3689,28512219.4016,-0.030108,-0.007761,-0.037634,-0.040223,-0.007761,0.016425,,-0.24876707634515743,-0.299324619773738
578,578,ARGX,2023-06-20,ADRC,22343067959.0,57473692.1073,74374821.35159999,40117983.1335,0.005664,0.001221,0.006892,-0.005998,-0.008263,0.011362,-7744000.0,0.6534161502151428,0.48771119340518315
579,579,ALDX,2023-06-21,CS,452209422.0,51102972.283,22166215.9452,62559860.616000004,0.390991,0.023316,0.423423,-0.018987,-0.018065,-0.065703,10202100000.0,5.025610159488904,3.1653162081347874
580,580,ICPT,2023-06-22,CS,481485820.0,13304874.583999999,36004689.949200004,13948351.25,-0.011976,0.012121,0.0,0.004277,-0.015332,-0.017301,1778586000.0,0.13251760876433552,-0.12120889205182254
581,581,CLVSQ,2023-06-25,CS,,7795.7526,2294.2458,10851.264,0.258882,-0.007055,0.25,0.027632,-0.072983,-0.088398,-20989000.0,2.154043636474079,2.003211216310244
582,582,ETON,2023-06-27,CS,103037687.0,165956.562,663415.9651,231910.49459999998,-0.002469,-0.193069,-0.195062,0.02454,0.011976,-0.017751,21340000000.0,-2.1688535332537056,-3.737212663821165
583,583,REGN,2023-06-27,CS,78562415786.0,1476783168.2851,1274901163.3247,643188127.7196001,-0.088898,-0.011004,-0.098924,-0.01155,-0.004657,0.01672,1262000000.0,-3.0960988453136227,-11.474889447269925
584,584,BLCO,2023-06-28,CS,6780997106.0,7491141.950999999,7906778.8672,43209801.4462,-0.020243,-0.004649,-0.024798,-0.00467,0.063087,-0.015694,770553000.0,-1.890223306570149,-2.3256936722281436
585,585,AMRX,2023-06-30,CS,475345546.0,4278531.8244,1937529.9446,8962663.360000001,0.061644,-0.022581,0.037671,0.006601,-0.180328,0.104,341919000.0,0.6137369551381424,0.8865798953396073
586,586,BIIB,2023-07-06,CS,41250127456.0,304097054.8024,795614738.4018,359987128.45339996,-0.003357,0.00207,-0.001294,-0.036802,-0.000254,0.023927,,0.3401096552814579,0.121449851157014
587,587,VRCA,2023-07-23,CS,312007055.0,18269582.688,9451480.819,5694205.1411999995,-0.106643,0.099804,-0.017483,-0.053381,0.011278,-0.013941,582476000.0,0.019068901863606613,-0.1463785993909229
588,588,CTXR,2023-07-28,CS,177920733.0,1653834.233,6927706.8935,1465020.579,-0.034483,-0.187054,-0.215086,0.087205,-0.013537,-0.022222,21340000000.0,-5.302837437616816,-10.60369863715931
590,590,BIIB,2023-08-05,CS,38945891248.0,332381306.52239996,397642096.95,166655237.0336,0.03145,0.002249,0.033769,0.008461,-0.002298,-0.008117,84054000.0,2.6498756570543134,2.458643838349939
591,591,SAGE,2023-08-05,CS,2157412026.0,352271825.42420006,136357657.7884,54682888.7241,-0.109043,-0.002985,-0.111702,0.133533,0.002113,0.001054,84054000.0,-0.31708428797627264,-0.29075852518642736
592,592,GRTX,2023-08-09,CS,96111305.0,13362755.546,14801388.0102,3899462.112,0.037037,-0.828125,-0.821759,-0.064935,-0.099444,-0.006169,21340000000.0,-2.6939164112192393,-10.547269835102513
593,593,RVNC,2023-08-19,CS,1522507229.0,25511954.1752,26962174.143,23645959.094200004,0.018572,0.002849,0.021474,0.016477,0.045277,-0.004813,21340000000.0,1.165785267618954,1.5055993735556095
594,594,NBIX,2023-08-20,CS,10444906052.0,93634796.7347,70172979.809,73105998.28,0.007628,-0.001662,0.005953,-0.00971,0.003735,0.001861,,0.011476422826437375,0.047231719525370544
595,595,REGN,2023-08-20,CS,88193102503.0,907107186.9925001,644158063.3761,455173002.46889997,0.023479,-0.002416,0.021006,-0.002018,0.005198,-0.004959,128849000.0,0.9123967673281107,1.0226132065913036
596,596,TARS,2023-08-25,CS,566875065.0,2449935.012,2460928.3776,2254068.4608,-0.00344,0.002877,-0.000573,-0.010327,0.003478,0.005199,111165000.0,-0.20225077870876962,-0.4228673596136861
597,597,LIAN,2023-08-25,ADRC,191830020.0,243342.2861,438374.71050000004,283380.4766,-0.021858,0.0,-0.021858,-0.072626,0.024096,0.041176,,-0.2524789708093697,-0.627237196519027
598,598,BMY,2023-08-28,CS,128772304050.0,422604692.2632,750956963.0912,565575492.9784,-0.006768,0.005516,-0.001289,0.014037,0.001273,-0.00874,28824500000.0,-0.2695525700102987,-0.2596136023074112
599,599,OTLK,2023-08-29,CS,366945473.0,10669976.828,37137171.8499,10578182.9091,0.093023,-0.801915,-0.783488,-0.038668,-0.055866,-0.100592,21340000000.0,-2.659022243754405,-16.014281681520316
600,600,MRK,2023-09-07,CS,273900034981.0,920754190.9692,740078775.7950001,551092876.5584,0.009634,-0.003706,0.005893,0.014041,0.002522,-0.006632,-15763000000.0,0.5155987927044,0.8763920605041395
601,601,BLRX,2023-09-09,ADRC,128598945.0,32207756.786999997,5944896.6192,4504424.6280000005,-0.125,-0.029557,-0.150862,0.010152,-0.005025,-0.161616,769798000.0,-1.6976110710797383,-2.1624364728283774
602,602,HALO,2023-09-15,CS,5173936913.0,107951165.5547,30888351.186,24487859.2176,-0.032083,0.0,-0.032083,-0.002805,0.00179,0.015059,-17467277.0,-0.7100261885033495,-0.8023611479385233
603,603,SPRY,2023-09-19,CS,631228667.0,12052144.1766,54909268.1252,49257365.2584,-0.151028,-0.577593,-0.641388,0.046595,-0.041096,0.310714,693854000.0,-3.251556002511392,-26.1905339432674
604,604,ANAB,2023-09-23,CS,447823900.0,6937395.6752,4401327.617400001,2766779.5536,0.027267,0.003462,0.030824,0.043703,0.006612,0.010947,4792500000.0,1.3180885325853464,2.9674199167598365
605,605,OCUP,2023-09-28,CS,73889364.0,2809364.9736,2539836.5896,1403698.2852,-0.103093,0.011494,-0.092784,-0.048295,-0.00597,0.093093,517221000.0,-2.2553550886820153,-3.9914369533748735
606,606,ALNY,2023-10-08,CS,22115115351.0,252794055.2573,158475999.5658,132706165.69260001,-0.008307,0.00404,-0.004301,0.000355,-0.011594,0.004309,448406000.0,-0.04108194670413211,-0.1255260591758683
607,607,BMY,2023-10-13,CS,117971641948.0,722772481.077,704749788.4856,758254704.956,0.001774,0.005667,0.007451,0.006691,-0.00035,0.00385,1262000000.0,1.1804943823025114,1.329105028690722
608,608,MRK,2023-10-16,CS,264257454539.0,676403299.7652,605326776.7404,732164060.6048,-0.000576,-0.001344,-0.001919,0.001635,-0.000576,-0.020363,182868000.0,-0.747328554155263,-0.4744412780376545
609,609,BMRN,2023-10-21,CS,15451030611.0,67889814.166,64829086.7943,44495887.9096,0.001935,0.007001,0.00895,-0.000839,0.0,-0.018956,21340000000.0,0.879283056475801,0.9056053105158485
610,610,REGN,2023-10-22,CS,87766466741.0,377324858.3074,279108895.0132,271042916.90000004,-0.01807,0.000578,-0.017502,0.010402,-0.003693,-0.005329,2193000.0,-1.3437597936355083,-1.5122084861636829
612,612,CPRX,2023-10-26,CS,1432473598.0,30222905.4628,31041908.8668,13703784.5226,0.035439,-0.002232,0.033128,-0.104773,0.008746,0.007432,10202100000.0,0.872879445216748,1.4971568881881694
613,613,PCRX,2023-11-13,CS,1305828236.0,7923649.689900001,20147513.1312,29971582.8601,-0.002837,0.002134,-0.000709,-0.002484,-0.002846,0.018908,28824500000.0,-0.019238120390795654,-0.07403523350852635
614,614,CRMD,2023-11-15,CS,24121401.0,49256439.034,9583807.4285,9177877.821,-0.092643,-0.009009,-0.100817,0.151515,0.021053,0.033505,310213000.0,-1.6951335126087597,-1.7990470958103748
615,615,PHAT,2023-11-17,CS,429393892.0,3445261.2942,4249461.2804,2969246.8195,0.03022,-0.034667,-0.005495,0.023481,-0.00135,-0.025676,1344340000.0,0.03905116137947952,0.11468503295204571
617,617,IOVA,2023-11-25,CS,1481767813.0,34072275.089,26352766.8488,27733653.1656,-0.049828,-0.009042,-0.058419,0.016423,0.007181,0.012478,693854000.0,-1.1256843228132114,-1.134360918252775
618,618,BMY,2023-11-27,CS,99743824512.0,867305956.5929999,557486204.847,618875229.6992999,-0.011893,0.000612,-0.011288,-0.00265,0.002862,-0.00693,518204000.0,-0.5064390016413296,-0.4995638657924362
619,619,SWTX,2023-11-27,CS,1299763275.0,19520836.6155,179736444.7944,75769453.5345,-0.045057,0.107366,0.057471,0.071739,0.026369,0.060474,,0.4288246623471767,0.7256433105618424
620,620,ZLAB,2023-11-27,ADRC,2778357065.0,6334036.401,5257942.4466,9157585.8145,0.003929,-0.013874,-0.01,0.010462,-0.033916,0.001478,421739000.0,-0.431621797662607,-0.3563866730753753
621,621,TAK,2023-11-30,ADRC,44399540333.0,27727292.9736,11738101.9002,35059257.0952,0.003546,-0.007774,-0.004255,0.009259,-0.011291,0.006424,181629000.0,-1.2506604071772418,-0.7974269474533358
623,623,BCLI,2023-12-08,CS,9811012.0,649555.7076,496429.0422,303829.5565,-0.097748,-0.011483,-0.108108,-0.111616,0.023309,-0.031111,1074089000.0,-0.4315576082066369,-0.43234493606676955
624,624,VRTX,2023-12-08,CS,90227766877.0,488905836.5016,446029200.672,347739041.4812,-0.010876,0.00694,-0.004011,0.010522,0.010413,-0.006306,139389000.0,-0.5677448924893036,-0.3583269179156921
625,625,CRSP,2023-12-08,CS,5126570064.0,1166821913.322,519071769.489,214664035.3284,-0.091881,-0.024636,-0.114254,-0.042415,0.003816,-0.039498,21340000000.0,-2.5767335781230463,-4.142491574308482
626,626,CLNN,2023-12-08,CS,49953670.0,117362.40000000001,94884.096,111121.05010000001,-0.05122,0.041131,-0.012195,-0.066173,0.057641,-0.1155,,0.3310815217391317,-0.017952149339908404
627,627,MRK,2023-12-16,CS,266351166359.0,1358627763.7487,855010017.7229999,895242866.1826,-0.00113,9.4e-05,-0.001036,0.004149,0.006104,-0.016614,-15763000000.0,-0.11122942179827436,-0.25006412701764474
628,628,BMY,2023-12-16,CS,103548821490.0,735671763.1295999,740905330.069,729246894.8832,0.003715,0.005259,0.008993,0.009688,-0.001535,-0.020565,1581733000.0,0.40318394245923445,0.34283698441523386
629,629,ARQT,2023-12-16,CS,230292260.0,133755706.2606,22216207.807499997,24234886.413,-0.169935,-0.055118,-0.215686,0.066667,-0.011719,0.023715,1262000000.0,-3.9312732721419503,-2.9945580753590444
630,630,TSVT,2023-12-16,CS,189336026.0,6110940.8104,6519182.1075,5076235.1822,-0.072386,0.008671,-0.064343,0.034384,0.00554,-0.068871,760619000.0,-1.7577732319818122,-3.446833680036256
631,631,CALT,2023-12-20,ADRC,603271383.0,1438912.3994999998,4654127.3426,1310876.1244,0.028358,0.145913,0.178408,-0.01087,0.080063,-0.012718,,2.7952951286592067,5.630045655056868
632,632,GKOS,2023-12-22,CS,4018157499.0,90518370.6516,51491689.6156,38986279.6932,-0.039319,-0.028419,-0.06662,-0.002625,0.000752,0.007765,,-1.053057471078639,-1.9545209162900952
635,635,MRK,2023-12-27,CS,273623812610.0,581046779.7693,601284747.4018,642076528.6452,0.006244,0.002964,0.009226,0.00434,0.002023,0.000275,1344340000.0,0.8800207135396607,0.5206075562943091
636,636,CKPT,2024-01-03,CS,52698318.0,1571067.6696,2989902.6369000003,1460774.21,0.018182,0.0,0.018182,0.089286,0.020492,-0.040161,555764000.0,-0.37595639953167925,-0.22034145033907312
637,637,FBIO,2024-01-03,CS,37382143.0,3263068.7808,2271502.9264,1803900.1086,-0.088235,-0.024194,-0.110294,0.033058,-0.008,-0.024194,21340000000.0,-0.959452654780662,-1.2271547023616132
638,638,FBIO,2024-01-03,CS,37382143.0,3263068.7808,2271502.9264,1803900.1086,-0.088235,-0.024194,-0.110294,0.033058,-0.008,-0.024194,571284000.0,-0.959452654780662,-1.2271547023616132
639,639,MRK,2024-01-17,CS,299344146912.0,661797136.7382001,1243578695.1301,902657754.9396,-0.00881,-0.004106,-0.01288,0.007608,-0.002784,0.005752,7693000000.0,-2.3860633665126905,-1.5111075413715798
640,640,MRK,2024-01-20,CS,301270004456.0,1049812647.6296,776266389.752,697458858.2987,0.003276,-0.010801,-0.00756,0.01439,-0.001168,-0.00685,,-2.5414498073755545,-1.4326374992839763
641,641,THTX,2024-01-22,CS,91023394.0,367309.9668,632471.7536,630710.6532,-0.097561,-0.2,-0.278049,0.162162,-0.168605,0.034965,1886253000.0,-6.505532433809309,-2.707455984505356
642,642,HRTX,2024-01-23,CS,330159808.0,9298855.1564,39888756.3381,14534131.205999998,-0.059829,0.059091,-0.004274,0.122318,0.001912,0.022901,21340000000.0,-0.2757891803262218,-0.477923072620792
643,643,LQDA,2024-01-24,CS,914294010.0,23027639.5538,28001267.7561,9695640.3153,-0.034428,-0.076285,-0.108086,0.074506,-0.001671,0.01841,724036000.0,-2.79517126460978,-2.816282947574401
644,644,SNY,2024-01-31,ADRC,124884688183.0,113694628.9824,155200952.8661,108914206.8768,-0.022527,-0.027655,-0.049559,-0.002267,-0.008469,-0.016042,1344340000.0,-3.8068558249459095,-3.9076207630224506
645,645,REGN,2024-01-31,CS,102713037575.0,572436572.599,497167124.6332,715590867.2,-0.01901,0.003002,-0.016066,0.01287,0.014043,-0.026822,1262000000.0,-1.669929031881986,-1.9271760342521311
647,647,MRK,2024-02-07,CS,323011922517.0,859612895.568,790404652.3463999,991077553.8623999,0.004492,-0.001177,0.00331,-0.005577,-0.00308,-0.0061,3661937000.0,-0.13565440080020802,-0.26813324464747323
648,648,PFE,2024-02-22,CS,155558686194.0,877239958.6514,924771233.9368,1245372397.3769,-0.00145,0.00726,0.005799,0.00036,-0.003242,-0.017709,178065000.0,0.48581827771793284,0.7031792741321966
649,649,IOVA,2024-02-24,CS,4398764704.0,261926562.03120002,196009783.1804,207233568.73009998,0.050633,0.014458,0.065823,0.037411,-0.012021,0.009849,738575000.0,0.0026607673293176015,0.0017304730975799573
650,650,EYEN,2024-03-04,CS,100598672.0,5799854.588400001,8541108.342,2506632.9477,-0.061728,-0.02193,-0.082305,-0.210762,0.022727,-0.058333,21340000000.0,-0.8872884403377365,-1.3348725937623658
651,651,VNDA,2024-03-04,CS,245685120.0,6612422.2362,3563260.9796,6102093.9338,-0.085653,-0.014052,-0.098501,-0.016627,-0.012077,-0.04401,28824500000.0,-2.930991816390923,-4.1406195809202835
652,652,VTRS,2024-03-08,CS,14559597766.0,64248629.9218,99121485.65990001,100758554.2831,-0.000815,-0.008157,-0.008965,-0.015625,-0.000835,0.008361,,0.08865041865182234,-0.03228414330167616
653,653,MIRM,2024-03-13,CS,1294478388.0,16384017.714399999,25487763.040799998,62553563.142000005,-0.004303,0.07274,0.068125,-0.054381,-0.006035,-0.043929,238757000.0,3.2482391428614776,2.634610218114994
654,654,MDGL,2024-03-14,CS,4846415807.0,458608982.38199997,777818851.6768,274530008.228,-0.112936,0.206635,0.070362,-0.080061,0.015201,0.031878,770553000.0,1.114966148372244,1.3411911295941277
655,655,BMY,2024-03-14,CS,106144932143.0,754474118.796,6472148912.1817,1021537839.6743,-0.001522,-0.003239,-0.004756,0.000382,0.004585,-0.018828,,-0.4715554450713563,-0.491646228427137
656,656,OPTN,2024-03-16,CS,211785271.0,8413928.2788,2723128.7292,2591105.6717999997,0.002591,-0.01292,-0.010363,-0.099476,0.005814,-0.008671,596776000.0,-0.2094749412042269,-0.22315365449992558
657,657,MRK,2024-03-26,CS,317897458813.0,1115959955.9046001,2109532867.0143,1343534902.4850001,-0.002067,0.058556,0.056368,-0.008429,0.001898,-0.000379,,2.9238901029339295,4.6748503951270175
658,658,AKBA,2024-03-27,CS,468993896.0,23273615.664,131767957.59000002,23928567.696000002,0.087379,0.102679,0.199029,-0.259109,0.02459,-0.130667,349893000.0,1.378476473361735,2.726282941532198
659,659,CRSP,2024-03-30,CS,5471608752.0,72891710.9703,97922012.18100001,64377560.548200004,0.000514,-0.031974,-0.031477,-0.014697,-0.004613,-0.002008,70598000.0,-0.9988670343230611,-1.0867514803208085
660,660,VRTX,2024-03-30,CS,107975250166.0,321427436.19600004,399622180.1232,299106992.3085,0.000119,-0.00352,-0.003401,-0.022864,7.3e-05,-0.001563,90253000.0,-0.283816412358302,-1.6264466111074245
661,661,REGN,2024-03-31,CS,105644727281.0,348074092.7328,418562508.21080005,394426301.17230004,0.004747,-0.008119,-0.00341,-0.007031,0.000335,-0.004241,40978845.0,-0.44666731756146294,-0.39106663846124784
662,662,ESPR,2024-03-31,CS,495941249.0,20521006.9344,18056259.48,66856383.721599996,0.033333,0.003584,0.037037,0.028571,0.024306,0.057627,2435000000.0,0.02456389639188615,0.018944808094180077
663,663,ZLAB,2024-03-31,ADRC,1589324062.0,9383479.3872,7626574.648200001,7736199.135500001,0.034653,-0.023325,0.01052,-0.017759,-0.005611,-0.003135,,0.6474690376843169,1.3707738740530635
664,664,RCKT,2024-03-31,CS,2438184441.0,14874555.213,19100957.155,13187702.192,-0.010004,-0.019461,-0.02927,-0.019084,-0.008949,-0.00157,18407154.0,-1.1893560210322491,-1.1023154010510474
665,665,VNDA,2024-04-02,CS,224971621.0,9610305.3977,272290668.7205,31733333.299200002,-0.027363,0.189258,0.156716,0.086022,0.017822,-0.042802,870116000.0,1.3020297013769409,4.280353569845756
666,666,SUPN,2024-04-05,CS,1836357773.0,8121654.2676,24957520.614,8982014.104799999,0.006601,-0.088525,-0.082508,0.027796,0.002227,0.007302,2303413000.0,-2.3590252490579693,-2.6806483587148424
667,667,LEGN,2024-04-05,ADRC,9992373152.0,35412888.4587,91226698.4288,69621431.47060001,-0.002542,0.001274,-0.001271,-0.003636,-0.010219,0.039086,28824500000.0,0.29240450451919353,0.3358570644296497
668,668,IBRX,2024-04-23,CS,3716748726.0,169346337.0357,40972288.4358,43127084.5005,-0.107317,-0.010929,-0.117073,-0.112339,0.049793,0.009881,380459000.0,-1.1226640786234101,-1.4849915696398948
669,669,AQST,2024-04-28,CS,366169222.0,27329159.604,13610089.2302,6953652.0174,-0.044757,-0.038822,-0.081841,-0.064067,-0.002976,0.004478,2873106000.0,-0.873764716677126,-1.5736608959826714
670,670,NBIX,2024-04-30,CS,13833841557.0,132864235.05160001,226998843.98600003,124537352.62140001,-0.003839,0.019194,0.015282,0.020331,0.005314,-0.02754,19543000.0,0.35819364991371994,0.4568363731601507
671,671,DAWN,2024-04-30,CS,1494149487.0,31963410.27,26444659.052800003,12410381.6375,0.047152,0.000585,0.047765,0.033898,0.014132,-0.020624,478281000.0,0.3179890307808402,0.3640846972910205
672,672,XFOR,2024-04-30,CS,188090314.0,5778832.1206,3885539.8266,3339557.2992,-0.066667,0.008929,-0.058333,-0.022124,0.013575,-0.035714,571284000.0,-0.7763226615699078,-0.8433228391944709
673,674,MRK,2024-05-09,CS,360479941070.0,1174533986.8061998,722004960.0227001,892150673.7054001,0.010005,0.00453,0.01458,-0.00581,-0.004229,-0.001699,152706000.0,1.716292849020018,1.1550551589344897
674,675,GMAB,2024-05-09,ADRC,18608746327.0,9531869.616,7493149.7844,20033822.292,0.005234,0.003124,0.008374,-0.002076,-0.003121,0.014261,1886253000.0,0.16433898474934666,0.2275380863481955
675,676,PFE,2024-05-09,CS,159684587865.0,1258002771.4107,720129345.9843,979280678.5168,0.01513,0.002129,0.017291,-0.008144,0.006426,0.008868,693854000.0,0.3495136856981743,0.5462648600401084
676,677,DVAX,2024-05-13,CS,1443735561.0,26302353.046200003,34257192.211899996,17832420.006,0.027002,-0.038985,-0.013035,0.037736,0.004545,-0.000905,2825009.0,-0.4089890985836173,-0.32237907648671926
677,678,BMY,2024-05-23,CS,84205737987.0,511489678.52959996,704713145.3616,582256386.8342999,-0.009065,-0.00313,-0.012166,-0.004105,-0.000485,-0.01771,30442000.0,-0.4047749149476166,-0.5808201368534984
679,680,CPRX,2024-06-04,CS,1894565867.0,11003491.913,15956053.4226,10653269.9355,-0.003108,0.00187,-0.001243,0.014935,-0.006744,-0.02716,21340000000.0,-0.0065194613144749,0.06394806630335687
680,681,GSK,2024-06-07,ADRC,84028504228.0,124126825.7614,116914624.6545,95773197.2685,0.002432,-0.002669,-0.000243,0.004623,-0.005813,0.000244,,0.27254400718716926,0.37386300221425367
681,682,GNFT,2024-06-10,ADRC,275980540.0,745654.5904,835177.045,310055.3463,-0.000903,-0.011743,-0.012635,-0.054845,-0.027079,-0.065606,1262000000.0,-0.3242725593000601,-0.5116985709209132
682,683,AMGN,2024-06-12,CS,161509757067.0,458223287.532,497709287.93700004,455368861.44420004,-0.000697,-0.013684,-0.014372,0.005186,-0.002982,0.003394,1344340000.0,-1.712890857510987,-1.7336518022551077
683,684,BMY,2024-06-15,CS,83516523955.0,738017734.203,677671998.111,719578511.08,-0.002435,0.00122,-0.001217,-0.005119,-0.006371,0.012084,210560000.0,0.06485913953577097,-0.06648188642699521
684,685,ZLAB,2024-06-15,ADRC,1845030504.0,5003418.9387,4579911.8848,15239638.2411,0.007966,-0.012645,-0.00478,0.004269,-0.043039,-0.000555,14449000.0,-0.10135084978879638,-0.2708474299844521
685,686,GERN,2024-06-16,CS,2888555469.0,57401844.7392,60388582.144,35533613.950399995,-0.033126,-0.002141,-0.035197,-0.036481,-0.008909,0.002247,1262000000.0,-0.6898474645725388,-1.207560229408245
686,688,MRK,2024-06-17,CS,322932804142.0,947462553.559,808594746.6520001,1210026166.911,-0.005538,0.006039,0.000468,-0.002183,-0.004688,0.017898,7693000000.0,0.12330021336960757,-0.14345841927051833
687,689,LGND,2024-06-17,CS,1448588977.0,7063646.08,7079858.467099999,5505911.086999999,0.008,-0.004588,0.003375,0.003364,-0.007946,-0.001126,-17684000.0,0.21122384135688085,0.35101071223846975
689,691,AMGN,2024-06-21,CS,165307714686.0,1920733553.8916998,936869274.1272,1004388121.9026,-0.015872,0.005971,-0.009996,0.02629,0.003395,0.000251,,-1.0616825063163873,-1.0092871974558317
690,692,ARGX,2024-06-21,ADRC,23443777733.0,220196751.30879998,408805647.00939995,226768540.95000002,0.007432,0.115395,0.123685,0.001364,0.034431,-0.009237,,2.8178115977375975,6.634620962481141
691,693,HALO,2024-06-21,CS,6560974700.0,176804345.04479998,66535568.4315,52294601.6094,0.008412,0.016489,0.025039,-0.006489,0.00826,-0.001715,,1.975063779294273,0.6310300103185706
692,694,MRK,2024-06-21,CS,331088440451.0,2109077789.0308,913582884.7035999,804571407.9568,0.004225,0.004207,0.00845,0.012874,0.001203,-0.001502,,0.6349491084977161,0.6358266334820215
693,695,HRMY,2024-06-21,CS,1711138771.0,41842671.8196,14907913.554299999,10017249.4716,0.015162,0.004978,0.020216,-0.005945,-0.00299,0.002333,,1.060531231917597,0.892105195607784
694,696,ZLAB,2024-06-21,ADRC,1833184402.0,12330507.3248,8613912.6348,7473911.640000001,0.024834,-0.009693,0.014901,0.019576,-0.0208,0.008715,,0.831933952932828,0.7641665821777733
695,697,BMY,2024-06-21,CS,84996307025.0,1291365593.7268,576874721.73,595689135.4908,0.016238,0.001669,0.017935,0.005476,-0.004973,0.004046,,1.051521055603318,1.0269880146935229
696,698,ZVRA,2024-06-21,CS,182481233.0,1119893.737,666588.0427999999,802832.0425999999,-0.006834,0.0,-0.006834,0.03211,0.002222,0.017738,,-0.13282725143315943,0.05088479676916134
697,699,SRPT,2024-06-21,CS,15191859671.0,2444135368.059,736130087.908,371808938.816,-0.007717,0.00952,0.001729,0.009861,0.004089,-0.039266,,-0.31230222283692805,-0.2854580485903615
698,700,SLDB,2024-06-21,CS,247931007.0,20202282.9992,4433185.56,12287836.2072,-0.096503,0.032508,-0.067133,-0.007496,-0.003021,-0.121212,,-0.8445137529947209,-1.1998346051683049
699,701,VRNA,2024-06-26,ADRC,1191091230.0,32723680.0345,155522306.0567,31713991.0128,-0.038613,0.007488,-0.031414,0.043243,-0.015544,-0.048684,,-0.6650270570207676,-0.8051570513237545
700,702,MRK,2024-06-26,CS,333064029370.0,912865083.3038,1467804660.8969998,6801529698.29,-0.014095,0.003726,-0.010421,-0.016441,-0.002157,-0.044311,,-0.9218230118839941,-0.9732147745997459
701,703,REGN,2024-06-27,CS,115789537682.0,499353317.50920004,766309059.7932,399315983.044,-0.019006,0.003759,-0.015319,-0.003584,-0.00373,0.009464,,-2.0235369058670982,-3.3123147266496575
702,704,GMAB,2024-06-28,ADRC,15989941564.0,14293514.3119,13862037.495600002,18525828.7924,0.0052,-0.006367,-0.0012,-0.004806,-0.006036,0.008097,,0.5135040220588588,0.39661311462304466
703,705,RCKT,2024-06-30,CS,1954541002.0,22345273.8911,14618279.48,6957696.011999999,-0.031865,0.002904,-0.029053,-0.045367,-0.001011,0.013664,,-0.43264766225750945,-0.35344268048098526
704,706,ARQT,2024-07-07,CS,1214366080.0,62095813.039799996,23531781.0051,39819910.370400004,0.047189,-0.022052,0.024096,-0.017647,0.02994,-0.049419,,0.23988384185418302,0.1409820364396902
705,707,ORXOY,2024-07-15,ADRC,,397.2588,217.0,1651.2115000000001,0.0,0.00463,0.00463,0.0,-0.200461,0.129683,,0.4811628461373867,0.3121955008346785
706,708,PHAT,2024-07-19,CS,640667687.0,12481626.405,9329477.9298,13058750.868,-0.030558,0.004111,-0.026572,0.080983,0.002525,0.018472,,-0.7309819693598941,-0.7110841019994356
707,709,ACOGF,2024-07-27,OS,,520794.62189999997,287928.57660000003,179194.97449999998,-0.120769,0.084864,-0.046154,-0.134677,0.016216,-0.02788,,-0.6807093355758179,-1.1350590932313922
708,710,ADAP,2024-08-04,ADRC,299007515.0,4461213.179099999,1773262.8047,1883488.9744,-0.057692,0.040816,-0.019231,-0.019608,0.0,0.01,,-0.014752930077968756,-0.10101398219401497
709,711,HUMA,2024-08-10,CS,941957232.0,46253268.5047,25996279.038000003,24767623.8875,-0.053648,-0.000756,-0.054363,0.006051,0.0,-0.096241,,-0.4313831894798819,-0.4409542160130056
710,712,SCPH,2024-08-10,CS,156115590.0,8403431.294,4283787.3927,1454697.7929,0.06747,0.002257,0.06988,0.11036,0.01217,-0.04008,,1.052184527127594,1.2939689123816855
711,713,CTXR,2024-08-13,CS,110314788.0,2442010.5414,1155859.5408,790887.7174,-0.060923,-0.000655,-0.061538,-0.032623,0.022708,-0.0285,,-0.29845148334183563,-0.22692806570957727
712,714,GILD,2024-08-14,CS,92367556915.0,346636141.9584,380236948.0362,359888079.0425,0.00857,0.003237,0.011835,-0.000538,-0.005381,-0.002164,,0.9663184443818341,1.0463558491048106
713,715,ASND,2024-08-14,ADRC,7979381749.0,70334057.5608,79898441.9965,46572004.6525,0.003377,0.017472,0.020908,-0.018228,0.001219,-0.005943,,0.49081460323321363,0.28572253054915675
